Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,hedges
prune_percent,0.0,21.72,False,True,-2.8057731446253675,8.0,two-sided,0.02299233305803347,0.13795399834820082,bonf,3.014,-1.6027983520837232
prune_percent,0.0,24.86,False,True,-1.1132067724950159,5.982440999915943,two-sided,0.30833794833442396,1.0,bonf,0.726,-0.6773551471816006
prune_percent,0.0,43.53,False,True,-1.8660960390288694,8.0,two-sided,0.09899915974537907,0.5939949584722743,bonf,1.252,-1.0660076570747834
prune_percent,21.72,24.86,False,True,1.16555414906848,5.251079037168915,two-sided,0.29399287782374234,1.0,bonf,0.749,0.725209844660938
prune_percent,21.72,43.53,False,True,0.2848355594982942,8.0,two-sided,0.7830046249725018,1.0,bonf,0.505,0.16271235835770628
prune_percent,24.86,43.53,False,True,-0.7078128628940473,6.943285143735453,two-sided,0.5021224970029803,1.0,bonf,0.591,-0.4134042416388493
